"mes","dia","anio","provincia","casos"
"05","31","2020","Pichincha","3940"
"06","1","2020","Pichincha","4042"
"06","2","2020","Pichincha","4087"
"06","3","2020","Pichincha","4166"
"06","4","2020","Pichincha","4279"
"06","5","2020","Pichincha","4375"
"06","6","2020","Pichincha","4478"
"6","7","2020","Pichincha","4598"
"6","8","2020","Pichincha","4713"
"6","9","2020","Pichincha","4830"
"6","10","2020","Pichincha","4898"
"6","11","2020","Pichincha","4946"
"6","12","2020","Pichincha","5060"
"6","13","2020","Pichincha","5185"
"6","14","2020","Pichincha","5233"
"6","15","2020","Pichincha","5329"
"6","16","2020","Pichincha","5457"
"6","17","2020","Pichincha","5538"
"6","18","2020","Pichincha","5645"
"6","19","2020","Pichincha","5765"
"6","20","2020","Pichincha","5902"
"6","21","2020","Pichincha","6053"
"6","22","2020","Pichincha","6172"
"6","23","2020","Pichincha","6279"
"6","24","2020","Pichincha","6456"
"6","25","2020","Pichincha","6620"
"6","26","2020","Pichincha","6744"
"6","27","2020","Pichincha","6850"
"6","28","2020","Pichincha","6983"
"6","29","2020","Pichincha","7081"
"6","30","2020","Pichincha","7220"
"7","1","2020","Pichincha","7931"
"7","2","2020","Pichincha","8253"
"7","3","2020","Pichincha","8574"
"7","4","2020","Pichincha","8806"
"7","5","2020","Pichincha","8924"
"7","6","2020","Pichincha","8994"
"7","7","2020","Pichincha","9191"
"7","8","2020","Pichincha","9458"
"7","9","2020","Pichincha","9642"
"7","10","2020","Pichincha","9876"
"7","11","2020","Pichincha","10414"
"7","12","2020","Pichincha","10673"
"7","13","2020","Pichincha","1681"
"7","14","2020","Pichincha","10920"
"7","15","2020","Pichincha","11079"
"7","16","2020","Pichincha","11269"
"7","17","2020","Pichincha","11478"
"7","18","2020","Pichincha","11645"
"7","19","2020","Pichincha","11714"
"7","20","2020","Pichincha","12089"
"7","21","2020","Pichincha","12704"
"7","22","2020","Pichincha","12956"
"7","23","2020","Pichincha","13159"
"7","24","2020","Pichincha","13449"
"7","25","2020","Pichincha","13655"
"7","26","2020","Pichincha","13811"
"7","27","2020","Pichincha","13925"
"7","28","2020","Pichincha","14139"
"7","29","2020","Pichincha","14362"
"7","30","2020","Pichincha","14655"
"7","31","2020","Pichincha","14813"
"8","1","2020","Pichincha","14919"
"8","2","2020","Pichincha","14972"
"8","3","2020","Pichincha","15013"
"8","4","2020","Pichincha","15191"
"8","5","2020","Pichincha","15542"
"8","6","2020","Pichincha","16485"
"8","7","2020","Pichincha","17248"
"8","8","2020","Pichincha","17681"
"8","9","2020","Pichincha","17849"
"8","10","2020","Pichincha","17910"
"8","11","2020","Pichincha","18275"
"8","12","2020","Pichincha","19057"
"8","13","2020","Pichincha","19536"
"8","14","2020","Pichincha","19851"
"8","15","2020","Pichincha","20304"
"8","16","2020","Pichincha","20510"
"3","16","2020","Santa Elena "," "
"3","17","2020","Santa Elena ","3"
"3","18","2020","Santa Elena "," "
"3","19","2020","Santa Elena "," "
"3","20","2020","Santa Elena ","1"
"3","21","2020","Santa Elena ","1"
"3","22","2020","Santa Elena ","2"
"3","23","2020","Santa Elena ","4"
"3","24","2020","Santa Elena ","6"
"3","25","2020","Santa Elena ","6"
"3","26","2020","Santa Elena ","7"
"3","27","2020","Santa Elena ","10"
"3","28","2020","Santa Elena ","10"
"3","29","2020","Santa Elena ","10"
"3","30","2020","Santa Elena ","10"
"3","31","2020","Santa Elena ","17"
"4","1","2020","Santa Elena ","30"
"4","2","2020","Santa Elena ","44"
"4","3","2020","Santa Elena ","48"
"4","4","2020","Santa Elena ","48"
"4","5","2020","Santa Elena ","52"
"4","6","2020","Santa Elena ","52"
"4","7","2020","Santa Elena ","52"
"4","8","2020","Santa Elena ","55"
"4","9","2020","Santa Elena ","63"
"4","10","2020","Santa Elena ","74"
"4","11","2020","Santa Elena ","74"
"4","12","2020","Santa Elena ","77"
"4","13","2020","Santa Elena ","78"
"4","14","2020","Santa Elena ","78"
"4","15","2020","Santa Elena ","92"
"4","16","2020","Santa Elena ","95"
"4","17","2020","Santa Elena ","95"
"4","18","2020","Santa Elena ","135"
"4","19","2020","Santa Elena ","145"
"4","20","2020","Santa Elena ","163"
"04","21","2020","Santa Elena ","165"
"04","22","2020","Santa Elena ","177"
"04","23","2020","Santa Elena ","182"
"04","24","2020","Santa Elena ","321"
"04","27","2020","Santa Elena ","343"
"04","28","2020","Santa Elena ","347"
"04","29","2020","Santa Elena ","360"
"04","30","2020","Santa Elena ","362"
"05","1","2020","Santa Elena ","412"
"05","2","2020","Santa Elena ","470"
"05","3","2020","Santa Elena ","583"
"05","4","2020","Santa Elena ","596"
"05","6","2020","Santa Elena ","579"
"05","7","2020","Santa Elena ","608"
"05","8","2020","Santa Elena ","481"
"05","9","2020","Santa Elena ","495"
"05","10","2020","Santa Elena ","534"
"05","11","2020","Santa Elena ","514"
"05","12","2020","Santa Elena ","521"
"05","13","2020","Santa Elena ","524"
"05","14","2020","Santa Elena ","524"
"05","15","2020","Santa Elena ","627"
"05","16","2020","Santa Elena ","644"
"05","17","2020","Santa Elena ","648"
"05","18","2020","Santa Elena ","652"
"05","19","2020","Santa Elena ","706"
"05","20","2020","Santa Elena ","715"
"05","21","2020","Santa Elena ","719"
"05","22","2020","Santa Elena ","720"
"05","23","2020","Santa Elena ","726"
"05","24","2020","Santa Elena ","733"
"05","25","2020","Santa Elena ","740"
"05","26","2020","Santa Elena ","748"
"05","27","2020","Santa Elena ","758"
"05","28","2020","Santa Elena ","769"
"05","29","2020","Santa Elena ","769"
"05","30","2020","Santa Elena ","771"
"05","31","2020","Santa Elena ","771"
"06","1","2020","Santa Elena ","787"
"06","2","2020","Santa Elena ","795"
"06","3","2020","Santa Elena ","799"
"06","4","2020","Santa Elena ","814"
"06","5","2020","Santa Elena ","821"
"06","6","2020","Santa Elena ","824"
"6","7","2020","Santa Elena ","824"
"6","8","2020","Santa Elena ","824"
"6","9","2020","Santa Elena ","834"
"6","10","2020","Santa Elena ","836"
"6","11","2020","Santa Elena ","844"
"6","12","2020","Santa Elena ","854"
"6","13","2020","Santa Elena ","855"
"6","14","2020","Santa Elena ","857"
"6","15","2020","Santa Elena ","858"
"6","16","2020","Santa Elena ","870"
"6","17","2020","Santa Elena ","874"
"6","18","2020","Santa Elena ","887"
"6","19","2020","Santa Elena ","891"
"6","20","2020","Santa Elena ","893"
"6","21","2020","Santa Elena ","893"
"6","22","2020","Santa Elena ","895"
"6","23","2020","Santa Elena ","901"
"6","24","2020","Santa Elena ","904"
"6","25","2020","Santa Elena ","911"
"6","26","2020","Santa Elena ","917"
"6","27","2020","Santa Elena ","922"
"6","28","2020","Santa Elena ","922"
"6","29","2020","Santa Elena ","922"
"6","30","2020","Santa Elena ","924"
"7","1","2020","Santa Elena ","932"
"7","2","2020","Santa Elena ","943"
"7","3","2020","Santa Elena ","944"
"7","4","2020","Santa Elena ","946"
"7","5","2020","Santa Elena ","952"
"7","6","2020","Santa Elena ","962"
"7","7","2020","Santa Elena ","969"
"7","8","2020","Santa Elena ","970"
"7","9","2020","Santa Elena ","972"
"7","10","2020","Santa Elena ","974"
"7","11","2020","Santa Elena ","986"
"7","12","2020","Santa Elena ","988"
"7","13","2020","Santa Elena ","988"
"7","14","2020","Santa Elena ","998"
"7","15","2020","Santa Elena ","999"
"7","16","2020","Santa Elena ","1006"
"7","17","2020","Santa Elena ","1092"
"7","18","2020","Santa Elena ","1100"
"7","19","2020","Santa Elena ","1100"
"7","20","2020","Santa Elena ","1100"
"7","21","2020","Santa Elena ","1103"
"7","22","2020","Santa Elena ","1109"
"7","23","2020","Santa Elena ","1113"
"7","24","2020","Santa Elena ","1113"
"7","25","2020","Santa Elena ","1131"
"7","26","2020","Santa Elena ","1131"
"7","27","2020","Santa Elena ","1131"
"7","28","2020","Santa Elena ","1132"
"7","29","2020","Santa Elena ","1137"
"7","30","2020","Santa Elena ","1139"
"7","31","2020","Santa Elena ","1148"
"8","1","2020","Santa Elena ","1151"
"8","2","2020","Santa Elena ","1151"
"8","3","2020","Santa Elena ","1156"
"8","4","2020","Santa Elena ","1158"
"8","5","2020","Santa Elena ","1159"
"8","6","2020","Santa Elena ","1161"
"8","7","2020","Santa Elena ","1164"
"8","8","2020","Santa Elena ","1167"
"8","9","2020","Santa Elena ","1169"
"8","10","2020","Santa Elena ","1170"
"8","11","2020","Santa Elena ","1172"
"8","12","2020","Santa Elena ","1178"
"8","13","2020","Santa Elena ","1183"
"8","14","2020","Santa Elena ","1185"
"8","15","2020","Santa Elena ","1188"
"8","16","2020","Santa Elena ","1190"
"3","16","2020","Santo Domingo"," "
"3","17","2020","Santo Domingo"," "
"3","18","2020","Santo Domingo"," "
"3","19","2020","Santo Domingo","1"
"3","20","2020","Santo Domingo","1"
"3","21","2020","Santo Domingo","4"
"3","22","2020","Santo Domingo","4"
"3","23","2020","Santo Domingo","7"
"3","24","2020","Santo Domingo","7"
"3","25","2020","Santo Domingo","7"
"3","26","2020","Santo Domingo","8"
"3","27","2020","Santo Domingo","9"
"3","28","2020","Santo Domingo","15"
"3","29","2020","Santo Domingo","15"
"3","30","2020","Santo Domingo","15"
"3","31","2020","Santo Domingo","18"
"4","1","2020","Santo Domingo","19"
"4","2","2020","Santo Domingo","24"
"4","3","2020","Santo Domingo","26"
"4","4","2020","Santo Domingo","31"
"4","5","2020","Santo Domingo","34"
"4","6","2020","Santo Domingo","36"
"4","7","2020","Santo Domingo","43"
"4","8","2020","Santo Domingo","44"
"4","9","2020","Santo Domingo","46"
"4","10","2020","Santo Domingo","51"
"4","11","2020","Santo Domingo","55"
"4","12","2020","Santo Domingo","60"
"4","13","2020","Santo Domingo","65"
"4","14","2020","Santo Domingo","66"
"4","15","2020","Santo Domingo","67"
"4","16","2020","Santo Domingo","68"
"4","17","2020","Santo Domingo","76"
"4","18","2020","Santo Domingo","79"
"4","19","2020","Santo Domingo","81"
"4","20","2020","Santo Domingo","94"
"04","21","2020","Santo Domingo","94"
"04","22","2020","Santo Domingo","97"
"04","23","2020","Santo Domingo","123"
"04","24","2020","Santo Domingo","197"
"04","27","2020","Santo Domingo","138"
"04","28","2020","Santo Domingo","179"
"04","29","2020","Santo Domingo","180"
"04","30","2020","Santo Domingo","202"
"05","1","2020","Santo Domingo","244"
"05","2","2020","Santo Domingo","285"
"05","3","2020","Santo Domingo","324"
"05","4","2020","Santo Domingo","313"
"05","6","2020","Santo Domingo","331"
"05","7","2020","Santo Domingo","332"
"05","8","2020","Santo Domingo","353"
"05","9","2020","Santo Domingo","379"
"05","10","2020","Santo Domingo","389"
"05","11","2020","Santo Domingo","385"
"05","12","2020","Santo Domingo","488"
"05","13","2020","Santo Domingo","488"
"05","14","2020","Santo Domingo","488"
"05","15","2020","Santo Domingo","553"
"05","16","2020","Santo Domingo","558"
"05","17","2020","Santo Domingo","576"
"05","18","2020","Santo Domingo","588"
"05","19","2020","Santo Domingo","626"
"05","20","2020","Santo Domingo","656"
"05","21","2020","Santo Domingo","699"
"05","22","2020","Santo Domingo","745"
"05","23","2020","Santo Domingo","781"
"05","24","2020","Santo Domingo","800"
"05","25","2020","Santo Domingo","889"
"05","26","2020","Santo Domingo","908"
"05","27","2020","Santo Domingo","928"
"05","28","2020","Santo Domingo","944"
"05","29","2020","Santo Domingo","944"
"05","30","2020","Santo Domingo","944"
"05","31","2020","Santo Domingo","1043"
"06","1","2020","Santo Domingo","1095"
"06","2","2020","Santo Domingo","1111"
"06","3","2020","Santo Domingo","1138"
"06","4","2020","Santo Domingo","1150"
"06","5","2020","Santo Domingo","1158"
"06","6","2020","Santo Domingo","1179"
"6","7","2020","Santo Domingo","1195"
"6","8","2020","Santo Domingo","1215"
"6","9","2020","Santo Domingo","1228"
"6","10","2020","Santo Domingo","1250"
"6","11","2020","Santo Domingo","1283"
"6","12","2020","Santo Domingo","1314"
"6","13","2020","Santo Domingo","1364"
"6","14","2020","Santo Domingo","1386"
"6","15","2020","Santo Domingo","1398"
"6","16","2020","Santo Domingo","1448"
"6","17","2020","Santo Domingo","1495"
"6","18","2020","Santo Domingo","1537"
"6","19","2020","Santo Domingo","1558"
"6","20","2020","Santo Domingo","1664"
"6","21","2020","Santo Domingo","1707"
"6","22","2020","Santo Domingo","1708"
"6","23","2020","Santo Domingo","1733"
"6","24","2020","Santo Domingo","1770"
"6","25","2020","Santo Domingo","1810"
"6","26","2020","Santo Domingo","1855"
"6","27","2020","Santo Domingo","1912"
"6","28","2020","Santo Domingo","1936"
"6","29","2020","Santo Domingo","1973"
"6","30","2020","Santo Domingo","1997"
"7","1","2020","Santo Domingo","2039"
"7","2","2020","Santo Domingo","2151"
"7","3","2020","Santo Domingo","2197"
"7","4","2020","Santo Domingo","2269"
"7","5","2020","Santo Domingo","2294"
"7","6","2020","Santo Domingo","2344"
"7","7","2020","Santo Domingo","2407"
"7","8","2020","Santo Domingo","2425"
"7","9","2020","Santo Domingo","2467"
"7","10","2020","Santo Domingo","2473"
"7","11","2020","Santo Domingo","2533"
"7","12","2020","Santo Domingo","2554"
"7","13","2020","Santo Domingo","2571"
"7","14","2020","Santo Domingo","2638"
"7","15","2020","Santo Domingo","2685"
"7","16","2020","Santo Domingo","2769"
"7","17","2020","Santo Domingo","2808"
"7","18","2020","Santo Domingo","2849"
"7","19","2020","Santo Domingo","2874"
"7","20","2020","Santo Domingo","2878"
"7","21","2020","Santo Domingo","2967"
"7","22","2020","Santo Domingo","2983"
"7","23","2020","Santo Domingo","2996"
"7","24","2020","Santo Domingo","3069"
"7","25","2020","Santo Domingo","3120"
"7","26","2020","Santo Domingo","3162"
"7","27","2020","Santo Domingo","3250"
"7","28","2020","Santo Domingo","3322"
"7","29","2020","Santo Domingo","3454"
"7","30","2020","Santo Domingo","3548"
"7","31","2020","Santo Domingo","3674"
"8","1","2020","Santo Domingo","3679"
"8","2","2020","Santo Domingo","3715"
"8","3","2020","Santo Domingo","3768"
"8","4","2020","Santo Domingo","3774"
"8","5","2020","Santo Domingo","3795"
"8","6","2020","Santo Domingo","3799"
"8","7","2020","Santo Domingo","3837"
"8","8","2020","Santo Domingo","3921"
"8","9","2020","Santo Domingo","4006"
"8","10","2020","Santo Domingo","4009"
"8","11","2020","Santo Domingo","4053"
"8","12","2020","Santo Domingo","4120"
"8","13","2020","Santo Domingo","4140"
"8","14","2020","Santo Domingo","4167"
"8","15","2020","Santo Domingo","4203"
"8","16","2020","Santo Domingo","4254"
"3","16","2020","Sucumbíos","1"
"3","17","2020","Sucumbíos","1"
"3","18","2020","Sucumbíos","1"
"3","19","2020","Sucumbíos","2"
"3","20","2020","Sucumbíos","3"
"3","21","2020","Sucumbíos","3"
"3","22","2020","Sucumbíos","6"
"3","23","2020","Sucumbíos","6"
"3","24","2020","Sucumbíos","6"
"3","25","2020","Sucumbíos","6"
"3","26","2020","Sucumbíos","18"
"3","27","2020","Sucumbíos","18"
"3","28","2020","Sucumbíos","18"
"3","29","2020","Sucumbíos","25"
"3","30","2020","Sucumbíos","25"
"3","31","2020","Sucumbíos","27"
"4","1","2020","Sucumbíos","27"
"4","2","2020","Sucumbíos","27"
"4","3","2020","Sucumbíos","27"
"4","4","2020","Sucumbíos","27"
"4","5","2020","Sucumbíos","30"
"4","6","2020","Sucumbíos","30"
"4","7","2020","Sucumbíos","33"
"4","8","2020","Sucumbíos","33"
"4","9","2020","Sucumbíos","33"
"4","10","2020","Sucumbíos","34"
"4","11","2020","Sucumbíos","33"
"4","12","2020","Sucumbíos","33"
"4","13","2020","Sucumbíos","33"
"4","14","2020","Sucumbíos","33"
"4","15","2020","Sucumbíos","33"
"4","16","2020","Sucumbíos","33"
"4","17","2020","Sucumbíos","34"
"4","18","2020","Sucumbíos","34"
"4","19","2020","Sucumbíos","34"
"4","20","2020","Sucumbíos","34"
"04","21","2020","Sucumbíos","34"
"04","22","2020","Sucumbíos","35"
"04","23","2020","Sucumbíos","35"
"04","24","2020","Sucumbíos","55"
"04","27","2020","Sucumbíos","36"
"04","28","2020","Sucumbíos","39"
"04","29","2020","Sucumbíos","39"
"04","30","2020","Sucumbíos","42"
"05","1","2020","Sucumbíos","44"
"05","2","2020","Sucumbíos","45"
"05","3","2020","Sucumbíos","45"
"05","4","2020","Sucumbíos","42"
"05","6","2020","Sucumbíos","42"
"05","7","2020","Sucumbíos","42"
"05","8","2020","Sucumbíos","52"
"05","9","2020","Sucumbíos","62"
"05","10","2020","Sucumbíos","65"
"05","11","2020","Sucumbíos","63"
"05","12","2020","Sucumbíos","67"
"05","13","2020","Sucumbíos","67"
"05","14","2020","Sucumbíos","67"
"05","15","2020","Sucumbíos","74"
"05","16","2020","Sucumbíos","75"
"05","17","2020","Sucumbíos","76"
"05","18","2020","Sucumbíos","84"
"05","19","2020","Sucumbíos","85"
"05","20","2020","Sucumbíos","85"
"05","21","2020","Sucumbíos","86"
"05","22","2020","Sucumbíos","87"
"05","23","2020","Sucumbíos","93"
"05","24","2020","Sucumbíos","97"
"05","25","2020","Sucumbíos","98"
"05","26","2020","Sucumbíos","99"
"05","27","2020","Sucumbíos","106"
"05","28","2020","Sucumbíos","108"
"05","29","2020","Sucumbíos","108"
"05","30","2020","Sucumbíos","110"
"05","31","2020","Sucumbíos","110"
"06","1","2020","Sucumbíos","126"
"06","2","2020","Sucumbíos","133"
"06","3","2020","Sucumbíos","135"
"06","4","2020","Sucumbíos","135"
"06","5","2020","Sucumbíos","137"
"06","6","2020","Sucumbíos","165"
"6","7","2020","Sucumbíos","165"
"6","8","2020","Sucumbíos","165"
"6","9","2020","Sucumbíos","175"
"6","10","2020","Sucumbíos","176"
"6","11","2020","Sucumbíos","181"
"6","12","2020","Sucumbíos","226"
"6","13","2020","Sucumbíos","230"
"6","14","2020","Sucumbíos","242"
"6","15","2020","Sucumbíos","273"
"6","16","2020","Sucumbíos","275"
"6","17","2020","Sucumbíos","275"
"6","18","2020","Sucumbíos","283"
"6","19","2020","Sucumbíos","285"
"6","20","2020","Sucumbíos","296"
"6","21","2020","Sucumbíos","296"
"6","22","2020","Sucumbíos","298"
"6","23","2020","Sucumbíos","343"
"6","24","2020","Sucumbíos","347"
"6","25","2020","Sucumbíos","350"
"6","26","2020","Sucumbíos","369"
"6","27","2020","Sucumbíos","376"
"6","28","2020","Sucumbíos","390"
"6","29","2020","Sucumbíos","399"
"6","30","2020","Sucumbíos","413"
"7","1","2020","Sucumbíos","422"
"7","2","2020","Sucumbíos","430"
"7","3","2020","Sucumbíos","516"
"7","4","2020","Sucumbíos","521"
"7","5","2020","Sucumbíos","521"
"7","6","2020","Sucumbíos","521"
"7","7","2020","Sucumbíos","527"
"7","8","2020","Sucumbíos","609"
"7","9","2020","Sucumbíos","621"
"7","10","2020","Sucumbíos","622"
"7","11","2020","Sucumbíos","642"
"7","12","2020","Sucumbíos","644"
"7","13","2020","Sucumbíos","644"
"7","14","2020","Sucumbíos","700"
"7","15","2020","Sucumbíos","709"
"7","16","2020","Sucumbíos","768"
"7","17","2020","Sucumbíos","798"
"7","18","2020","Sucumbíos","820"
"7","19","2020","Sucumbíos","822"
"7","20","2020","Sucumbíos","823"
"7","21","2020","Sucumbíos","825"
"7","22","2020","Sucumbíos","985"
"7","23","2020","Sucumbíos","988"
"7","24","2020","Sucumbíos","990"
"7","25","2020","Sucumbíos","1091"
"7","26","2020","Sucumbíos","1096"
"7","27","2020","Sucumbíos","1097"
"7","28","2020","Sucumbíos","1105"
"7","29","2020","Sucumbíos","1112"
"7","30","2020","Sucumbíos","1113"
"7","31","2020","Sucumbíos","1144"
"8","1","2020","Sucumbíos","1186"
"8","2","2020","Sucumbíos","1220"
"8","3","2020","Sucumbíos","1220"
"8","4","2020","Sucumbíos","1357"
"8","5","2020","Sucumbíos","1361"
"8","6","2020","Sucumbíos","1412"
"8","7","2020","Sucumbíos","1415"
"8","8","2020","Sucumbíos","1447"
"8","9","2020","Sucumbíos","1591"
"8","10","2020","Sucumbíos","1591"
"8","11","2020","Sucumbíos","1604"
"8","12","2020","Sucumbíos","1650"
"8","13","2020","Sucumbíos","1672"
"8","14","2020","Sucumbíos","1691"
"8","15","2020","Sucumbíos","1769"
"8","16","2020","Sucumbíos","1786"
"3","16","2020","Tungurahua"," "
"3","17","2020","Tungurahua"," "
"3","18","2020","Tungurahua"," "
"3","19","2020","Tungurahua"," "
"3","20","2020","Tungurahua"," "
"3","21","2020","Tungurahua"," "
"3","22","2020","Tungurahua"," "
"3","23","2020","Tungurahua","1"
"3","24","2020","Tungurahua","2"
"3","25","2020","Tungurahua","3"
"3","26","2020","Tungurahua","3"
"3","27","2020","Tungurahua","4"
"3","28","2020","Tungurahua","4"
"3","29","2020","Tungurahua","4"
"3","30","2020","Tungurahua","4"
"3","31","2020","Tungurahua","9"
"4","1","2020","Tungurahua","10"
"4","2","2020","Tungurahua","12"
"4","3","2020","Tungurahua","13"
"4","4","2020","Tungurahua","22"
"4","5","2020","Tungurahua","22"
"4","6","2020","Tungurahua","22"
"4","7","2020","Tungurahua","22"
"4","8","2020","Tungurahua","23"
"4","9","2020","Tungurahua","25"
"4","10","2020","Tungurahua","29"
"4","11","2020","Tungurahua","36"
"4","12","2020","Tungurahua","42"
"4","13","2020","Tungurahua","43"
"4","14","2020","Tungurahua","43"
"4","15","2020","Tungurahua","47"
"4","16","2020","Tungurahua","53"
"4","17","2020","Tungurahua","65"
"4","18","2020","Tungurahua","66"
"4","19","2020","Tungurahua","72"
"4","20","2020","Tungurahua","74"
"04","21","2020","Tungurahua","81"
"04","22","2020","Tungurahua","82"
"04","23","2020","Tungurahua","96"
"04","24","2020","Tungurahua","152"
"04","27","2020","Tungurahua","135"
"04","28","2020","Tungurahua","145"
"04","29","2020","Tungurahua","157"
"04","30","2020","Tungurahua","170"
"05","1","2020","Tungurahua","189"
"05","2","2020","Tungurahua","200"
"05","3","2020","Tungurahua","203"
"05","4","2020","Tungurahua","206"
"05","6","2020","Tungurahua","228"
"05","7","2020","Tungurahua","234"
"05","8","2020","Tungurahua","248"
"05","9","2020","Tungurahua","258"
"05","10","2020","Tungurahua","273"
"05","11","2020","Tungurahua","260"
"05","12","2020","Tungurahua","312"
"05","13","2020","Tungurahua","312"
"05","14","2020","Tungurahua","312"
"05","15","2020","Tungurahua","323"
"05","16","2020","Tungurahua","337"
"05","17","2020","Tungurahua","345"
"05","18","2020","Tungurahua","355"
"05","19","2020","Tungurahua","376"
"05","20","2020","Tungurahua","393"
"05","21","2020","Tungurahua","395"
"05","22","2020","Tungurahua","416"
"05","23","2020","Tungurahua","426"
"05","24","2020","Tungurahua","439"
"05","25","2020","Tungurahua","450"
"05","26","2020","Tungurahua","450"
"05","27","2020","Tungurahua","451"
"05","28","2020","Tungurahua","452"
"05","29","2020","Tungurahua","454"
"05","30","2020","Tungurahua","477"
"05","31","2020","Tungurahua","477"
"06","1","2020","Tungurahua","513"
"06","2","2020","Tungurahua","527"
"06","3","2020","Tungurahua","533"
"06","4","2020","Tungurahua","548"
"06","5","2020","Tungurahua","551"
"06","6","2020","Tungurahua","595"
"6","7","2020","Tungurahua","609"
"6","8","2020","Tungurahua","627"
"6","9","2020","Tungurahua","630"
"6","10","2020","Tungurahua","634"
"6","11","2020","Tungurahua","669"
"6","12","2020","Tungurahua","677"
"6","13","2020","Tungurahua","681"
"6","14","2020","Tungurahua","693"
"6","15","2020","Tungurahua","695"
"6","16","2020","Tungurahua","718"
"6","17","2020","Tungurahua","759"
"6","18","2020","Tungurahua","777"
"6","19","2020","Tungurahua","799"
"6","20","2020","Tungurahua","804"
"6","21","2020","Tungurahua","808"
"6","22","2020","Tungurahua","861"
"6","23","2020","Tungurahua","863"
"6","24","2020","Tungurahua","866"
"6","25","2020","Tungurahua","905"
"6","26","2020","Tungurahua","942"
"6","27","2020","Tungurahua","971"
"6","28","2020","Tungurahua","985"
"6","29","2020","Tungurahua","998"
"6","30","2020","Tungurahua","1022"
"7","1","2020","Tungurahua","1022"
"7","2","2020","Tungurahua","1072"
"7","3","2020","Tungurahua","1180"
"7","4","2020","Tungurahua","1203"
"7","5","2020","Tungurahua","1243"
"7","6","2020","Tungurahua","1259"
"7","7","2020","Tungurahua","1301"
"7","8","2020","Tungurahua","1360"
"7","9","2020","Tungurahua","1373"
"7","10","2020","Tungurahua","1411"
"7","11","2020","Tungurahua","1453"
"7","12","2020","Tungurahua","1479"
"7","13","2020","Tungurahua","1480"
"7","14","2020","Tungurahua","1497"
"7","15","2020","Tungurahua","1532"
"7","16","2020","Tungurahua","1551"
"7","17","2020","Tungurahua","1615"
"7","18","2020","Tungurahua","1661"
"7","19","2020","Tungurahua","1700"
"7","20","2020","Tungurahua","1722"
"7","21","2020","Tungurahua","1736"
"7","22","2020","Tungurahua","1767"
"7","23","2020","Tungurahua","1833"
"7","24","2020","Tungurahua","1863"
"7","25","2020","Tungurahua","1876"
"7","26","2020","Tungurahua","1904"
"7","27","2020","Tungurahua","1904"
"7","28","2020","Tungurahua","1944"
"7","29","2020","Tungurahua","1967"
"7","30","2020","Tungurahua","2013"
"7","31","2020","Tungurahua","2083"
"8","1","2020","Tungurahua","2147"
"8","2","2020","Tungurahua","2157"
"8","3","2020","Tungurahua","2167"
"8","4","2020","Tungurahua","2203"
"8","5","2020","Tungurahua","2235"
"8","6","2020","Tungurahua","2254"
"8","7","2020","Tungurahua","2268"
"8","8","2020","Tungurahua","2372"
"8","9","2020","Tungurahua","2372"
"8","10","2020","Tungurahua","2372"
"8","11","2020","Tungurahua","2409"
"8","12","2020","Tungurahua","2480"
"8","13","2020","Tungurahua","2551"
"8","14","2020","Tungurahua","2618"
"8","15","2020","Tungurahua","2775"
"8","16","2020","Tungurahua","2851"
"3","16","2020","Zamora Chinchipe"," "
"3","17","2020","Zamora Chinchipe"," "
"3","18","2020","Zamora Chinchipe"," "
"3","19","2020","Zamora Chinchipe"," "
"3","20","2020","Zamora Chinchipe"," "
"3","21","2020","Zamora Chinchipe"," "
"3","22","2020","Zamora Chinchipe"," "
"3","23","2020","Zamora Chinchipe"," "
"3","24","2020","Zamora Chinchipe"," "
"3","25","2020","Zamora Chinchipe"," "
"3","26","2020","Zamora Chinchipe","1"
"3","27","2020","Zamora Chinchipe","1"
"3","28","2020","Zamora Chinchipe","1"
"3","29","2020","Zamora Chinchipe","1"
"3","30","2020","Zamora Chinchipe","2"
"3","31","2020","Zamora Chinchipe","2"
"4","1","2020","Zamora Chinchipe","2"
"4","2","2020","Zamora Chinchipe","2"
"4","3","2020","Zamora Chinchipe","2"
"4","4","2020","Zamora Chinchipe","2"
"4","5","2020","Zamora Chinchipe","2"
"4","6","2020","Zamora Chinchipe","2"
"4","7","2020","Zamora Chinchipe","2"
"4","8","2020","Zamora Chinchipe","2"
"4","9","2020","Zamora Chinchipe","3"
"4","10","2020","Zamora Chinchipe","4"
"4","11","2020","Zamora Chinchipe","4"
"4","12","2020","Zamora Chinchipe","4"
"4","13","2020","Zamora Chinchipe","4"
"4","14","2020","Zamora Chinchipe","4"
"4","15","2020","Zamora Chinchipe","5"
"4","16","2020","Zamora Chinchipe","5"
"4","17","2020","Zamora Chinchipe","8"
"4","18","2020","Zamora Chinchipe","17"
"4","19","2020","Zamora Chinchipe","20"
"4","20","2020","Zamora Chinchipe","20"
"04","21","2020","Zamora Chinchipe","20"
"04","22","2020","Zamora Chinchipe","21"
"04","23","2020","Zamora Chinchipe","24"
"04","24","2020","Zamora Chinchipe","42"
"04","27","2020","Zamora Chinchipe","36"
"04","28","2020","Zamora Chinchipe","43"
"04","29","2020","Zamora Chinchipe","43"
"04","30","2020","Zamora Chinchipe","44"
"05","1","2020","Zamora Chinchipe","55"
"05","2","2020","Zamora Chinchipe","60"
"05","3","2020","Zamora Chinchipe","76"
"05","4","2020","Zamora Chinchipe","76"
